Sample,Date,Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
S1399,January-10,20:30,0,2.508088112,0,282.7536011
S1400,January-10,20:40,0,3.587429047,62.40356028,241.9060059
S1401,January-10,20:50,34.64329147,2.948153019,0,241.1213074
S1402,January-10,21:00,9.358477592,3.334625959,35.66599332,228.9250946
S1403,January-10,21:10,-0.038066749,3.248697996,28.90639134,279.0401001
S1404,January-10,21:20,76.41145325,4.837356091,297.0256805,226.1600952
S1405,January-10,21:30,165.3368988,4.409307957,203.0460359,219.623703
S1406,January-10,21:40,6.219003201,2.59731698,0,233.1264954
S1407,January-10,21:50,0,1.803915977,0,234.5372009
S1408,January-10,22:00,0,3.205914021,25.98129537,236.2693024
S1409,January-10,22:10,178.4515076,4.499042034,221.7969585,228.7397003
S1410,January-10,22:20,343.1393127,5.286794186,409.7068248,226.5641937
S1411,January-10,22:30,435.1068115,5.784934998,554.8246509,223.4317932
S1412,January-10,22:40,406.9784851,5.553357124,484.4808014,235.3596039
S1413,January-10,22:50,448.7044983,5.73307991,538.6160934,229.6949005
S1414,January-10,23:00,800.6533203,6.945242882,991.5283739,222.7140961
S1415,January-10,23:10,655.5134888,6.200417042,693.7131984,233.0057983
S1416,January-10,23:20,1025.270996,7.247819901,1131.567291,232.7648926
S1417,January-10,23:30,1425.744995,7.917921066,1483.349584,231.4539032
S1418,January-10,23:40,1472.78894,8.098683357,1587.004881,229.9617004
S1419,January-10,23:50,909.2086792,6.775595188,918.0899935,232.7084961
S1420,January-11,0:00,968.4990845,6.971179962,1003.067649,227.3473053
S1421,January-11,0:10,1085.182007,7.34307909,1178.228577,229.7711029
S1422,January-11,0:20,1240.958008,7.609018803,1314.683946,228.6051941
S1423,January-11,0:30,1101.729004,7.301737785,1157.819641,228.8733978
S1424,January-11,0:40,874.7224731,6.964352131,1000.021808,229.792099
S1425,January-11,0:50,842.2092896,7.195750237,1106.599561,223.8283997
S1426,January-11,1:00,917.7385254,7.437849045,1225.955428,221.5803986
S1427,January-11,1:10,849.1314087,7.320701122,1167.150779,221.0438995
S1428,January-11,1:20,654.7645264,6.828896999,940.7885919,220.6609039
S1429,January-11,1:30,847.4359131,7.157936096,1088.699926,215.6087036
S1430,January-11,1:40,1219.274048,7.904695034,1475.900894,215.2097931
S1431,January-11,1:50,1043.302979,7.440392971,1227.254999,211.1994934
S1432,January-11,2:00,751.5518188,6.53924799,821.4289149,211.5435028
S1433,January-11,2:10,622.8776855,6.285941124,724.7738782,212.3737946
S1434,January-11,2:20,662.1469116,6.391759872,764.2977919,212.3955994
S1435,January-11,2:30,571.3944702,6.097199917,657.2706344,210.7232971
S1436,January-11,2:40,370.3487854,5.501985073,469.5711229,208.0027008
S1437,January-11,2:50,338.7138977,5.357986927,429.0597749,207.4002075
S1438,January-11,3:00,254.6609039,4.811359882,290.9734447,207.7709961
S1439,January-11,3:10,372.598114,5.34762001,426.2143445,211.4411011
S1440,January-11,3:20,504.1304016,5.978822231,617.8738887,211.5314941
S1441,January-11,3:30,494.7366028,6.022462845,631.5941791,209.9143982
S1442,January-11,3:40,536.3242188,6.19164896,690.5731721,197.8713074
S1443,January-11,3:50,681.2307739,6.357507229,751.3712578,194.5547028
S1444,January-11,4:00,664.9816284,6.331501007,741.64198,198.0097961
S1445,January-11,4:10,891.1411133,6.833683968,942.8437541,203.0960999
S1446,January-11,4:20,1319.983032,7.962143898,1508.393117,203.2133026
S1447,January-11,4:30,1471.79895,8.221513748,1659.284444,197.0386047
S1448,January-11,4:40,1247.624023,7.813747883,1425.210328,198.4971924
S1449,January-11,4:50,694.7996216,6.60129118,846.185252,193.4008942
S1450,January-11,5:00,1068.959961,7.376666069,1194.991609,193.8800964
S1451,January-11,5:10,627.7581177,6.391584873,764.2314244,187.3292999
S1452,January-11,5:20,454.7786865,5.897237778,590.8656356,180.2850037
S1453,January-11,5:30,446.8510132,5.863586903,579.92965,170.384903
S1454,January-11,5:40,981.527771,7.182207108,1100.166518,181.0054932
S1455,January-11,5:50,596.6862183,6.128852844,668.3251305,177.1802063
S1456,January-11,6:00,100.2984009,4.057250023,133.70249,169.3887939
S1457,January-11,6:10,140.3307037,4.179022789,156.9741283,181.822998
S1458,January-11,6:20,233.2548981,4.793194771,286.7724804,189.383606
S1459,January-11,6:30,137.0063934,4.390676975,199.2112925,187.8746948
S1460,January-11,6:40,114.788002,4.228185177,166.5751054,198.9326935
S1461,January-11,6:50,121.4857025,4.258862019,172.6286034,192.1172943
S1462,January-11,7:00,230.169693,4.900619984,311.955305,196.9026031
S1463,January-11,7:10,248.4429016,5.146485806,372.8184889,181.3276062
S1464,January-11,7:20,159.7536011,4.556169987,233.9845861,174.8497925
S1465,January-11,7:30,299.6246033,5.319112778,418.4380708,178.6730957
S1466,January-11,7:40,290.5631104,5.178384781,381.0623224,166.2382965
S1467,January-11,7:50,234.2245941,4.788315773,285.6480448,166.1195984
S1468,January-11,8:00,276.630188,4.914486885,315.2664121,172.9880066
S1469,January-11,8:10,420.5224915,5.57296896,490.2377243,166.3986053
S1470,January-11,8:20,430.6278992,5.782372952,554.0174729,161.4102936
S1471,January-11,8:30,1131.89502,7.909526825,1478.619856,149.8544006
S1472,January-11,8:40,1633.588989,8.603092194,1891.937444,151.0442047
S1473,January-11,8:50,2047.962036,9.22633934,2290.804198,157.3379974
S1474,January-11,9:00,2396.175049,10.30049038,2965.222707,154.1699982
S1475,January-11,9:10,558.4265137,10.87994003,3228.384864,166.7559052
S1476,January-11,9:20,0,10.97155952,3262.307881,167.217804
S1477,January-11,9:30,0,10.52649021,3078.324921,0
S1478,January-11,9:40,0,10.43214035,3032.81204,179.2700043
S1479,January-11,9:50,0,0,0,0
S1480,January-11,10:00,0,9.113118172,2217.154355,0
S1481,January-11,10:10,0,8.876641273,2064.79063,179.7700958
S1482,January-11,10:20,0,8.368033409,1747.266451,176.7324066
S1483,January-11,10:30,0,8.779058456,2002.649729,174.5265961
S1484,January-11,10:40,0,8.299936295,1706.148518,0
S1485,January-11,10:50,524.5814819,8.147626877,1615.6357,170.9642944
S1486,January-11,11:00,1536.473999,8.097557068,1586.348754,173.0661011
S1487,January-11,11:10,1421.634033,7.76677084,1399.399569,170.7532959
S1488,January-11,11:20,1869.27002,8.603107452,1891.946962,175.4382935
S1489,January-11,11:30,2189.730957,9.236798286,2297.625616,183.3618927
S1490,January-11,11:40,2280.789063,9.101119995,2209.372587,187.9906006
S1491,January-11,11:50,2427.85791,9.372789383,2386.540983,190.2223969
S1492,January-11,12:00,2178.084961,8.834570885,2037.940727,193.5021057
S1493,January-11,12:10,2496.608887,9.403022766,2406.354781,191.8522949
S1494,January-11,12:20,3012.137939,10.54265022,3085.881377,186.0681
S1495,January-11,12:30,3042.054932,10.64976025,3134.240321,185.2176971
S1496,January-11,12:40,2529.969971,9.841424942,2689.496598,184.3594055
S1497,January-11,12:50,1848.623047,8.907418251,2084.486885,183.7055054
S1498,January-11,13:00,1939.584961,9.060670853,2183.174322,181.4067993
S1499,January-11,13:10,1850.525024,8.694945335,1949.497886,176.2440033
S1500,January-11,13:20,1630.327026,8.452195168,1798.597672,177.8480072
S1501,January-11,13:30,1564.635986,8.372102737,1749.735578,176.4732971
S1502,January-11,13:40,1495.447998,8.434202194,1787.577571,178.8580017
S1503,January-11,13:50,1564.937012,8.301309586,1706.973911,180.7021027
S1504,January-11,14:00,1826.542969,8.443800926,1793.45343,173.3034973
S1505,January-11,14:10,1634.281006,7.997996807,1528.84976,174.3643951
S1506,January-11,14:20,1096.198975,7.04429388,1036.053507,175.2480011
S1507,January-11,14:30,668.4063721,6.102748871,659.2008172,174.9653015
S1508,January-11,14:40,1015.635986,7.125144958,1073.333834,168.9145966
S1509,January-11,14:50,1208.708008,7.513940811,1265.160083,167.1569977
S1510,January-11,15:00,1104.777954,7.259142876,1137.046482,162.860199
S1511,January-11,15:10,522.387085,6.121085167,665.6024269,153.0785065
S1512,January-11,15:20,536.397522,5.847766876,574.829029,150.9020996
S1513,January-11,15:30,403.032196,5.4857831,464.9194381,151.0437012
S1514,January-11,15:40,640.2962036,6.159699917,679.2012262,162.7156067
S1515,January-11,15:50,856.3256226,6.548974991,825.2815711,168.7527008
S1516,January-11,16:00,932.4849854,6.689681053,882.2090936,168.9024048
S1517,January-11,16:10,1376.750977,7.475801945,1245.44574,173.5821075
S1518,January-11,16:20,1003.030029,6.926990986,983.458515,179.8769989
S1519,January-11,16:30,1134.967041,7.114134789,1068.206544,180.6213989
S1520,January-11,16:40,1507.255981,7.811076164,1423.735473,178.1278992
S1521,January-11,16:50,1651.055054,8.149044037,1616.468116,177.3802032
S1522,January-11,17:00,2031.52002,8.967650414,2123.15765,184.5531006
S1523,January-11,17:10,1308.488037,7.534730911,1275.886726,191.6233978
S1524,January-11,17:20,1793.678955,8.688857079,1945.666549,191.0944061
S1525,January-11,17:30,2084.773926,9.220047951,2286.702238,188.0944977
S1526,January-11,17:40,1890.524048,8.858812332,2053.401327,190.2460938
S1527,January-11,17:50,1741.109985,8.640852928,1915.536512,193.6636963
S1528,January-11,18:00,1914.267944,8.720710754,1965.736306,194.3453979
S1529,January-11,18:10,1854.572998,8.379948616,1754.499928,195.358902
S1530,January-11,18:20,2271.259033,9.23681736,2297.638058,196.4644012
S1531,January-11,18:30,2043.265015,8.851280212,2048.594397,198.8506927
S1532,January-11,18:40,1447.266968,7.775500774,1404.176431,197.9246979
S1533,January-11,18:50,1580.005981,7.915802002,1482.154871,200.3072052
S1534,January-11,19:00,1791.380005,8.265461922,1685.481109,205.3674927
S1535,January-11,19:10,1653.026001,7.958837032,1506.51316,204.9208984
S1536,January-11,19:20,1328.930054,7.493228912,1254.468967,203.0868073
S1537,January-11,19:30,1725.38501,8.259368896,1681.839016,206.1313934
S1538,January-11,19:40,1846.192993,8.248199463,1675.170946,208.1931
S1539,January-11,19:50,2199.105957,9.195905685,2270.971241,210.3159027
S1540,January-11,20:00,2437.365967,9.709180832,2597.608844,212.0375061
S1541,January-11,20:10,2277.193115,9.503987312,2443.052808,214.2837982
S1542,January-11,20:20,2043.82605,9.010520935,2150.775546,217.177002
S1543,January-11,20:30,1720.475952,8.230665207,1664.725332,217.9515991
S1544,January-11,20:40,1338.25,7.760880947,1396.181845,212.404007
S1545,January-11,20:50,1169.993042,7.305148125,1159.49395,208.694397
S1546,January-11,21:00,1002.460022,6.916697979,978.9258048,210.1862946
S1547,January-11,21:10,1104.290039,7.240090847,1127.837466,214.3834076
S1548,January-11,21:20,1476.498047,7.971399784,1513.661279,212.9295959
S1549,January-11,21:30,1741.936035,8.475605011,1812.971746,211.087204
S1550,January-11,21:40,2146.961914,9.212332726,2281.673345,210.5700073
S1551,January-11,21:50,2310.988037,9.474656105,2453.349141,211.905899
S1552,January-11,22:00,2091.774902,9.044733047,2172.867655,210.2301941
S1553,January-11,22:10,1835.990967,8.478246689,1814.596331,211.6246948
S1554,January-11,22:20,1466.797974,7.758695126,1394.988754,211.2308044
S1555,January-11,22:30,922.7778931,6.84911108,949.4857747,214.9833069
S1556,January-11,22:40,1008.106995,7.117507935,1069.775666,212.2958069
S1557,January-11,22:50,943.1107788,6.9161129,978.6685481,213.7174988
S1558,January-11,23:00,1140.557983,7.234817028,1125.297235,215.9653015
S1559,January-11,23:10,827.2052002,6.503695965,807.4373786,217.1300964
S1560,January-11,23:20,801.1237183,6.478253841,797.5108459,218.6679993
S1561,January-11,23:30,679.8209839,6.170815945,683.1454729,223.0005035
S1562,January-11,23:40,697.1594238,6.311348915,734.1531987,223.9819031
S1563,January-11,23:50,801.9691162,6.539237022,821.424577,219.0693054
S1564,January-12,0:00,728.5720215,6.392261028,764.4878709,223.786499
S1565,January-12,0:10,346.6856995,5.149363995,373.5589302,229.6235962
S1566,January-12,0:20,197.9606018,4.34602499,190.1001831,230.7418976
S1567,January-12,0:30,244.2593994,4.566956043,236.3081274,233.2050018
S1568,January-12,0:40,140.9369049,3.991632938,126.3991248,231.7640991
S1569,January-12,0:50,22.84959984,2.986603022,0,240.8435974
S1570,January-12,1:00,0,3.29580307,32.46565474,249.9609985
S1571,January-12,1:10,35.46245956,3.737477064,83.10905966,238.490799
S1572,January-12,1:20,27.05590057,3.188169003,24.85401396,236.9517975
S1573,January-12,1:30,1.006333947,2.305002928,0,241.6660004
S1574,January-12,1:40,0,2.537512064,0,216.3036041
S1575,January-12,1:50,0,3.172410965,23.89519415,203.3421936
S1576,January-12,2:00,0,3.756150961,85.93797281,210.680603
S1577,January-12,2:10,0,3.418672085,43.42041188,218.287796
S1578,January-12,2:30,0,2.750339985,0,0
S1579,January-12,2:40,0,3.236390114,28.03490652,208.210495
S1580,January-12,2:50,0,2.912616014,0,218.9118042
S1581,January-12,3:00,40.17253876,4.096304893,141.0893502,216.0070953
S1582,January-12,3:10,82.41780853,4.053240776,132.9481676,213.0892944
S1583,January-12,3:20,61.1172905,3.830120087,97.69179144,209.2444
S1584,January-12,3:30,33.36175919,3.378752947,39.59639788,212.5930939
S1585,January-12,3:40,-0.331466705,2.574091911,0,214.811203
S1586,January-12,3:50,0,2.761972904,0,205.7292938
S1587,January-12,4:00,0,3.271774054,30.60566061,198.9067993
S1588,January-12,4:10,0,2.595573902,0,203.4169006
S1589,January-12,4:20,7.744999886,3.41699791,43.25491363,195.5605011
S1590,January-12,4:30,-0.958999574,3.333947897,35.60802853,206.1304016
S1591,January-12,4:40,45.11072922,3.692104101,76.46797819,201.9600067
S1592,January-12,4:50,96.53627777,4.303627014,181.550673,192.4131012
S1593,January-12,5:00,15.84786034,3.067430019,18.52150522,196.4884949
S1594,January-12,5:10,2.556333065,2.88232708,0,203.4830017
S1595,January-12,5:20,0,2.50823307,0,227.8419952
S1596,January-12,5:30,0,2.258174896,0,206.0650024
S1597,January-12,5:40,0,3.059196949,18.17464467,196.8937988
S1598,January-12,5:50,0,3.703006983,78.03372888,192.3813934
S1599,January-12,6:00,51.47705078,3.672606945,73.71543044,193.7613983
S1600,January-12,6:10,41.88864899,3.754401922,85.67064233,194.6878967
S1601,January-12,6:20,0,3.306550026,33.3274343,179.5001068
S1602,January-12,6:30,0,1.852962017,0,184.2171021
S1603,January-12,6:40,0,1.279314041,0,186.4302979
S1604,January-12,6:50,0,1.069210052,0,195.5646057
S1605,January-12,7:00,0,2.529333115,0,191.3657074
S1606,January-12,7:10,0,3.251204967,29.08687382,178.6394043
S1607,January-12,7:20,0,3.617080927,66.20969929,169.3132019
S1608,January-12,7:30,0,1.869142056,0,177.971405
S1609,January-12,7:40,0,2.039597988,0,197.8168945
S1610,January-12,7:50,0,2.118112087,0,205.7834015
S1611,January-12,8:00,0,1.580721021,0,201.4756927
S1612,January-12,8:10,0,2.061593056,0,188.6387024
S1613,January-12,8:20,0,2.260338068,0,184.0565948
S1614,January-12,8:30,0,2.033643007,0,203.4190979
S1615,January-12,8:40,0,1.852815032,0,209.5276031
S1616,January-12,8:50,0,1.150482059,0,205.175705
S1617,January-12,9:00,0,0.728607714,0,167.4687958
S1618,January-12,9:10,0,0.866834402,0,204.2868042
S1619,January-12,9:20,0,1.235592961,0,202.5274963
S1620,January-12,9:30,0,1.645431995,0,237.6976013
S1621,January-12,9:40,0,2.470777988,0,211.2561951
S1622,January-12,9:50,0,2.463659048,0,217.3231964
S1623,January-12,10:00,0,3.721769094,80.77266108,215.2071991
S1624,January-12,10:10,0,2.806461096,0,211.5695953
S1625,January-12,10:20,0,2.301358938,0,220.9586945
S1626,January-12,10:30,0,1.366551042,0,211.5955048
S1627,January-12,10:40,0,0.89463383,0,242.8296051
S1628,January-12,10:50,0,1.607005954,0,233.6033936
S1629,January-12,11:00,0,1.663730025,0,199.7872009
S1630,January-12,11:10,0,2.189532995,0,206.6253967
S1631,January-12,11:20,0,1.669721961,0,189.3251953
S1632,January-12,11:30,0,3.074171066,18.81358189,217.9042053
S1633,January-12,11:40,0,3.457597017,47.39470697,226.4512024
S1634,January-12,11:50,3.167865992,3.226833105,27.37491997,229.094101
S1635,January-12,12:00,0,2.259043932,0,238.8278046
S1636,January-12,12:10,0,1.128046989,0,258.9124146
S1637,January-12,12:20,0,2.065155029,0,255.7433929
S1638,January-12,12:30,0,1.731896043,0,252.4593048
S1639,January-12,12:40,0,1.547610998,0,257.603302
S1640,January-12,12:50,0,1.369529963,0,306.5241089
S1641,January-12,13:00,0,1.280812979,0,298.9986877
S1642,January-12,13:10,0,1.701560974,0,286.6830139
S1643,January-12,13:20,0,1.770290017,0,288.5098877
S1644,January-12,13:30,0,1.513280988,0,297.0770874
S1645,January-12,13:40,0,1.766976953,0,298.8493042
S1646,January-12,13:50,0,1.653411031,0,298.9989929
S1647,January-12,14:00,0,1.954838991,0,291.9960938
S1648,January-12,14:10,0,1.837846994,0,302.9447937
S1649,January-12,14:20,0,1.927641988,0,307.5950928
S1650,January-12,14:30,0,1.732272983,0,306.1805115
S1651,January-12,14:40,0,1.831851959,0,324.4772949
S1652,January-12,14:50,0,1.958502054,0,325.3395081
S1653,January-12,15:00,0,1.937886953,0,318.2612915
S1654,January-12,15:10,0,1.578250051,0,332.4753113
S1655,January-12,15:20,0,1.89872098,0,357.3452148
S1656,January-12,15:30,0,2.009414911,0,15.34541035
S1657,January-12,15:40,0,1.757040024,0,18.24617004
S1658,January-12,15:50,0,2.046329021,0,25.33651924
S1659,January-12,16:00,0,2.633063078,0,12.32909966
S1660,January-12,16:10,0,2.014453888,0,46.79558182
S1661,January-12,16:20,0,1.683606982,0,65.95128632
S1662,January-12,16:30,0,1.865905046,0,61.81348038
S1663,January-12,16:40,0,2.33595109,0,69.03933716
S1664,January-12,16:50,0,2.828371048,0,72.9213028
S1665,January-12,17:00,0,2.381402016,0,69.18496704
S1666,January-12,17:10,0,2.435214996,0,62.94485092
S1667,January-12,17:20,0,2.474698067,0,58.58187866
S1668,January-12,17:30,0,2.902802944,0,56.04880905
S1669,January-12,17:40,0,3.818686962,95.81785014,55.09051132
S1670,January-12,17:50,37.31819916,3.813918114,95.0423953,46.78144073
S1671,January-12,18:00,39.2279892,3.539768934,56.58064609,35.28268051
S1672,January-12,18:10,83.36720276,3.684020996,75.31944972,29.37000084
S1673,January-12,18:20,372.3539124,5.196488857,385.7779796,24.87668037
S1674,January-12,18:30,370.7796021,5.087099075,357.6887588,34.07735062
S1675,January-12,18:40,193.8451996,4.317318916,184.3009576,33.56103897
S1676,January-12,18:50,164.5513,4.265349865,173.9151301,42.57110977
S1677,January-12,19:00,411.6083069,5.268417835,404.7819839,50.3271904
S1678,January-12,19:10,781.2047729,6.365681171,754.4444054,61.78839874
